customer_id_nk,sale_id_nk,fecha,n_items,unidades,importe,margen,tiene_devolucion
4509,19761,2022-05-08,1,1,99.9,39.96,False
4510,19762,2021-02-15,1,2,179.98,72.0,False
4511,19763,2024-12-07,1,2,799.98,320.0,False
4512,19764,2025-09-09,1,2,159.98,64.0,False
4513,19765,2023-07-11,1,2,799.98,320.0,False
4514,19766,2025-09-20,1,1,49.99,20.0,False
4515,19767,2023-07-15,1,2,359.98,144.0,False
4516,19768,2023-08-05,1,2,39.98,16.0,False
4517,19769,2025-09-12,1,1,199.9,79.96,False
4518,19770,2022-06-11,1,1,159.99,64.0,False
4519,19771,2022-06-21,1,1,199.9,79.96,False
4520,19772,2025-10-04,1,2,49.98,20.0,False
4521,19773,2025-09-28,1,1,149.99,60.0,False
4522,19774,2024-11-01,1,1,89.99,36.0,False
4523,19775,2025-10-04,1,1,149.9,59.96,False
4524,19776,2022-06-18,1,1,19.99,8.0,False
4525,19777,2024-11-04,1,2,79.8,31.92,False
4526,19778,2021-01-28,1,1,39.9,15.96,False
4527,19779,2022-04-16,1,2,239.98,96.0,False
4528,19780,2023-08-14,1,3,539.97,216.0,False
4529,19781,2022-04-20,1,2,119.98,48.0,False
4530,19782,2021-01-07,1,1,89.99,36.0,False
4531,19783,2023-08-24,1,2,79.98,32.0,False
4532,19784,2024-11-18,1,2,39.98,16.0,False
4533,19785,2025-09-08,1,1,59.99,24.0,False
4534,19786,2022-04-13,1,1,199.99,80.0,False
4535,19787,2022-05-20,1,1,49.99,20.0,False
4536,19788,2024-11-10,1,1,39.9,15.96,False
4537,19789,2022-06-10,1,1,119.99,48.0,False
4538,19790,2025-10-24,1,1,39.99,16.0,False
4539,19791,2025-10-11,1,1,79.99,32.0,True
4540,19792,2024-12-07,1,1,189.99,76.0,False
4541,19793,2024-12-15,1,1,249.99,100.0,True
4542,19794,2021-02-24,1,2,699.98,280.0,False
4543,19795,2022-05-28,1,2,159.98,64.0,False
4544,19796,2023-07-22,1,2,199.98,80.0,False
4545,19797,2024-12-15,1,1,24.99,10.0,False
4546,19798,2022-04-04,1,1,79.99,32.0,False
4547,19799,2022-04-07,1,1,299.99,120.0,False
4548,19800,2024-11-16,1,1,139.99,56.0,False
4549,19801,2021-02-21,1,3,119.97,48.0,False
4550,19802,2024-11-25,1,1,49.99,20.0,False
4551,19803,2022-05-09,1,1,39.9,15.96,False
4552,19804,2021-01-22,1,1,79.99,32.0,False
4553,19805,2021-03-16,1,1,299.99,120.0,False
4554,19806,2025-10-15,1,1,79.99,32.0,False
4555,19807,2025-09-10,1,2,599.98,240.0,False
4556,19808,2022-04-23,1,2,99.98,40.0,False
4557,19809,2024-12-22,1,1,249.99,100.0,False
4558,19810,2025-10-22,1,1,149.99,60.0,False
4559,19811,2022-05-13,1,1,89.9,35.96,False
4560,19812,2024-11-05,1,2,159.98,64.0,False
4561,19813,2022-06-27,1,1,129.99,52.0,False
4562,19814,2025-10-29,1,1,399.99,160.0,False
4563,19815,2021-02-09,1,1,24.9,9.96,False
4564,19816,2023-07-26,1,1,59.99,24.0,False
4565,19817,2021-03-23,1,1,79.99,32.0,False
4566,19818,2021-01-23,1,2,259.8,103.92,False
4567,19819,2022-05-30,1,1,249.99,100.0,False
4568,19820,2023-07-14,1,1,59.99,24.0,False
4569,19821,2022-06-27,1,2,259.8,103.92,False
4570,19822,2021-01-25,1,2,99.98,40.0,False
4571,19823,2022-06-19,1,1,199.9,79.96,False
4572,19824,2025-10-02,1,1,159.99,64.0,False
4573,19825,2023-08-05,1,3,359.97,144.0,False
4574,19826,2021-01-22,1,1,49.99,20.0,False
4575,19827,2023-07-24,1,3,299.7,119.88,True
4576,19828,2022-05-29,1,2,399.8,159.92,False
4577,19829,2021-03-04,1,1,349.99,140.0,False
4578,19830,2024-12-05,1,1,119.99,48.0,False
4579,19831,2021-02-26,1,2,59.98,24.0,False
4580,19832,2025-10-01,1,1,99.9,39.96,False
4581,19833,2023-08-09,1,1,249.99,100.0,False
4582,19834,2025-09-21,1,2,399.8,159.92,False
4583,19835,2024-11-23,1,2,159.98,64.0,False
4584,19836,2025-10-30,1,1,49.99,20.0,False
4585,19837,2021-01-25,1,1,99.99,40.0,False
4586,19838,2022-04-27,1,1,79.99,32.0,False
4587,19839,2024-11-08,1,1,79.99,32.0,True
4588,19840,2023-08-08,1,1,59.99,24.0,False
4589,19841,2022-04-03,1,1,299.99,120.0,False
4590,19842,2025-10-25,1,1,79.99,32.0,False
4591,19843,2021-01-07,1,2,49.98,20.0,False
4592,19844,2023-08-24,1,1,59.99,24.0,False
4593,19845,2023-08-04,1,1,89.99,36.0,False
4594,19846,2023-07-08,1,1,19.99,8.0,False
4595,19847,2024-11-27,1,2,49.8,19.92,True
4596,19848,2021-01-29,1,3,479.97,192.0,False
4597,19849,2024-12-11,1,1,129.99,52.0,False
4598,19850,2025-09-16,1,3,359.97,144.0,False
4599,19851,2024-11-04,1,1,159.99,64.0,False
4600,19852,2022-04-09,1,3,449.7,179.88,False
4601,19853,2021-01-06,1,1,99.99,40.0,False
4602,19854,2022-06-12,1,1,149.99,60.0,False
4603,19855,2022-05-13,1,1,129.9,51.96,False
4604,19856,2023-07-13,1,1,159.99,64.0,False
4605,19857,2025-09-18,1,2,49.8,19.92,False
4606,19858,2025-09-24,1,1,199.99,80.0,False
4607,19859,2022-04-23,1,3,239.97,96.0,True
4608,19860,2023-08-21,1,1,25.99,10.4,False
4609,19861,2025-09-27,1,1,179.99,72.0,False
4610,19862,2024-11-27,1,1,59.99,24.0,False
4611,19863,2025-10-01,1,1,99.9,39.96,False
4612,19864,2025-10-26,1,2,399.8,159.92,False
4613,19865,2022-06-19,1,1,49.99,20.0,True
4614,19866,2021-01-06,1,1,59.99,24.0,False
4615,19867,2025-09-13,1,1,139.99,56.0,True
4616,19868,2021-03-03,1,2,39.98,16.0,False
4617,19869,2024-12-23,1,1,129.99,52.0,False
4618,19870,2022-05-13,1,1,299.99,120.0,False
4619,19871,2024-12-15,1,1,24.99,10.0,False
4620,19872,2025-10-27,1,2,49.8,19.92,True
4621,19873,2022-04-09,1,1,59.99,24.0,False
4622,19874,2021-02-22,1,2,239.98,96.0,False
4623,19875,2024-12-15,1,2,379.98,152.0,False
4624,19876,2024-11-01,1,1,299.99,120.0,False
4625,19877,2021-02-25,1,1,39.9,15.96,False
4626,19878,2023-08-16,1,2,119.98,48.0,False
4627,19879,2022-06-12,1,1,29.99,12.0,False
4628,19880,2021-03-04,1,1,299.99,120.0,False
4629,19881,2021-03-27,1,2,199.8,79.92,False
4630,19882,2022-06-28,1,1,129.9,51.96,False
4631,19883,2021-03-20,1,2,239.98,96.0,False
4632,19884,2023-08-01,1,1,29.99,12.0,False
4633,19885,2023-07-07,1,1,25.99,10.4,False
4634,19886,2024-11-22,1,1,399.99,160.0,False
4635,19887,2021-01-25,1,1,129.9,51.96,False
4636,19888,2021-03-01,1,2,259.98,104.0,False
4637,19889,2023-07-29,1,1,189.99,76.0,False
4638,19890,2024-12-13,1,2,99.98,40.0,False
4639,19891,2025-09-24,1,1,199.9,79.96,False
4640,19892,2025-10-03,1,1,199.99,80.0,False
4641,19893,2022-06-25,1,1,34.99,14.0,False
4642,19894,2023-08-06,1,1,179.99,72.0,False
4643,19895,2023-07-29,1,1,59.99,24.0,False
4644,19896,2025-09-09,1,1,139.99,56.0,False
4645,19897,2024-12-25,1,1,249.99,100.0,False
4646,19898,2022-04-26,1,1,25.99,10.4,False
4647,19899,2024-12-12,1,1,399.99,160.0,False
4648,19900,2022-06-08,1,2,299.98,120.0,False
4649,19901,2021-03-15,1,2,319.98,128.0,False
4650,19902,2024-12-24,1,1,39.99,16.0,False
4651,19903,2024-11-10,1,1,349.99,140.0,False
4652,19904,2022-05-13,1,2,179.98,72.0,False
4653,19905,2022-04-08,1,2,599.98,240.0,False
4654,19906,2024-12-01,1,3,599.7,239.88,False
4655,19907,2023-07-25,1,2,399.8,159.92,False
4656,19908,2021-01-15,1,2,39.98,16.0,False
4657,19909,2023-07-31,1,2,299.98,120.0,True
4658,19910,2023-08-02,1,1,299.99,120.0,True
4659,19911,2023-08-24,1,1,299.99,120.0,False
4660,19912,2021-01-12,1,1,249.99,100.0,False
4661,19913,2025-09-07,1,1,49.99,20.0,False
4662,19914,2021-01-06,1,1,119.9,47.96,False
4663,19915,2022-05-30,1,1,59.99,24.0,True
4664,19916,2022-06-29,1,2,319.98,128.0,False
4665,19917,2024-11-03,1,3,899.97,360.0,False
4666,19918,2021-01-06,1,2,119.98,48.0,False
4667,19919,2022-05-06,1,1,29.99,12.0,False
4668,19920,2024-11-08,1,2,179.98,72.0,False
4669,19921,2022-06-04,1,1,99.9,39.96,False
4670,19922,2025-10-10,1,1,79.99,32.0,False
4671,19923,2022-05-03,1,1,25.99,10.4,False
4672,19924,2024-11-21,1,2,79.8,31.92,False
4673,19925,2022-04-06,1,1,129.99,52.0,False
4674,19926,2024-11-18,1,2,159.98,64.0,False
4675,19927,2022-06-14,1,1,129.9,51.96,False
4676,19928,2022-04-11,1,1,39.9,15.96,False
4677,19929,2022-04-24,1,1,19.99,8.0,False
4678,19930,2022-06-29,1,1,189.99,76.0,False
4679,19931,2021-02-19,1,2,51.98,20.8,False
4680,19932,2021-02-03,1,1,89.99,36.0,False
4681,19933,2021-01-04,1,2,199.8,79.92,False
4682,19934,2024-12-20,1,1,89.9,35.96,False
4683,19935,2025-10-16,1,1,299.99,120.0,False
4684,19936,2025-10-18,1,1,19.99,8.0,False
4685,19937,2025-09-19,1,2,51.98,20.8,False
4686,19938,2024-12-12,1,1,129.9,51.96,False
4687,19939,2023-07-03,1,1,159.99,64.0,False
4688,19940,2021-01-21,1,1,149.9,59.96,True
4689,19941,2024-11-02,1,1,129.99,52.0,False
4690,19942,2022-05-23,1,1,299.99,120.0,True
4691,19943,2022-06-10,1,1,49.9,19.96,False
4692,19944,2021-01-20,1,1,299.99,120.0,False
4693,19945,2022-04-14,1,2,399.8,159.92,False
4694,19946,2021-02-14,1,2,499.98,200.0,False
4695,19947,2023-07-06,1,2,49.98,20.0,False
4696,19948,2022-06-12,1,2,199.8,79.92,False
4697,19949,2024-12-14,1,1,29.99,12.0,False
4698,19950,2023-08-18,1,1,24.99,10.0,False
4699,19951,2022-04-04,1,1,89.99,36.0,False
4700,19952,2022-06-11,1,1,59.99,24.0,False
4701,19953,2021-03-27,1,1,149.99,60.0,False
4702,19954,2025-09-14,1,1,159.99,64.0,False
4703,19955,2025-09-11,1,1,349.99,140.0,True
4704,19956,2024-11-30,1,1,139.99,56.0,False
4705,19957,2021-02-15,1,1,79.99,32.0,False
4706,19958,2022-04-16,1,1,149.99,60.0,False
4707,19959,2025-09-18,1,1,189.99,76.0,False
4708,19960,2021-02-21,1,1,199.99,80.0,False
4709,19961,2022-05-09,1,2,599.98,240.0,False
4710,19962,2025-10-14,1,1,129.9,51.96,False
4711,19963,2022-04-01,1,1,129.9,51.96,False
4712,19964,2021-02-10,1,1,349.99,140.0,False
4713,19965,2022-06-10,1,1,129.9,51.96,False
4714,19966,2021-02-19,1,1,199.9,79.96,False
4715,19967,2021-03-07,1,2,239.98,96.0,False
4716,19968,2024-12-05,1,1,199.99,80.0,True
4717,19969,2022-05-18,1,1,149.99,60.0,True
4718,19970,2021-03-27,1,1,59.99,24.0,False
4719,19971,2023-08-03,1,1,349.99,140.0,False
4720,19972,2021-01-17,1,2,299.98,120.0,False
4721,19973,2021-02-22,1,3,149.97,60.0,False
4722,19974,2025-10-05,1,1,24.99,10.0,False
4723,19975,2021-02-05,1,1,159.99,64.0,False
4724,19976,2022-05-17,1,1,139.99,56.0,False
4725,19977,2025-10-27,1,1,149.99,60.0,False
4726,19978,2025-10-04,1,1,349.99,140.0,False
4727,19979,2024-12-16,1,1,79.99,32.0,False
4728,19980,2025-09-22,1,1,29.99,12.0,False
4729,19981,2021-01-25,1,2,319.98,128.0,False
4730,19982,2025-09-18,1,1,149.9,59.96,False
4731,19983,2025-10-03,1,1,89.99,36.0,True
4732,19984,2023-08-10,1,1,129.9,51.96,False
4733,19985,2024-12-18,1,1,25.99,10.4,False
4734,19986,2021-01-13,1,1,399.99,160.0,False
4735,19987,2025-09-02,1,1,25.99,10.4,False
4736,19988,2022-05-17,1,1,79.99,32.0,True
4737,19989,2025-10-20,1,1,59.99,24.0,False
4738,19990,2025-10-27,1,1,99.9,39.96,False
4739,19991,2023-08-05,1,2,399.8,159.92,True
4740,19992,2023-07-14,1,1,59.99,24.0,False
4741,19993,2024-11-29,1,2,99.98,40.0,False
4742,19994,2025-10-02,1,1,179.99,72.0,True
4743,19995,2024-12-13,1,1,129.99,52.0,False
4744,19996,2021-01-03,1,1,119.99,48.0,False
4745,19997,2025-10-16,1,1,89.99,36.0,False
4746,19998,2024-11-13,1,2,79.98,32.0,False
4747,19999,2024-12-30,1,1,129.9,51.96,True
4748,20000,2024-11-28,1,2,499.98,200.0,False
4749,20001,2025-10-08,1,1,79.99,32.0,False
4750,20002,2021-02-20,1,1,129.9,51.96,False
4751,20003,2023-08-17,1,1,119.99,48.0,False
4752,20004,2024-12-24,1,1,99.9,39.96,True
4753,20005,2021-01-23,1,1,39.9,15.96,False
4754,20006,2021-03-08,1,1,139.99,56.0,False
4755,20007,2024-12-11,1,1,24.9,9.96,True
4756,20008,2022-06-15,1,1,39.9,15.96,False
4757,20009,2024-11-29,1,1,79.99,32.0,False
4758,20010,2025-09-08,1,1,179.99,72.0,False
4759,20011,2025-10-05,1,1,19.99,8.0,False
4760,20012,2023-08-20,1,1,39.9,15.96,False
4761,20013,2021-01-03,1,1,49.9,19.96,False
4762,20014,2021-01-23,1,1,349.99,140.0,False
4763,20015,2024-12-21,1,1,89.9,35.96,False
4764,20016,2025-10-10,1,1,49.99,20.0,False
4765,20017,2021-03-09,1,1,119.99,48.0,False
4766,20018,2025-09-14,1,1,34.99,14.0,False
4767,20019,2021-02-12,1,2,159.98,64.0,True
4768,20020,2024-12-11,1,1,34.99,14.0,False
4769,20021,2023-08-14,1,1,24.99,10.0,False
4770,20022,2022-04-28,1,1,34.99,14.0,False
4771,20023,2025-10-30,1,1,299.99,120.0,False
4772,20024,2022-06-02,1,1,59.99,24.0,True
4773,20025,2025-10-22,1,1,25.99,10.4,False
4774,20026,2025-10-14,1,1,49.99,20.0,False
4775,20027,2022-05-05,1,2,199.8,79.92,False
4776,20028,2022-05-26,1,1,59.99,24.0,False
4777,20029,2023-08-27,1,1,39.99,16.0,False
4778,20030,2023-08-13,1,1,25.99,10.4,False
4779,20031,2024-11-22,1,1,159.99,64.0,False
4780,20032,2022-04-08,1,1,19.99,8.0,False
4781,20033,2024-12-24,1,1,199.99,80.0,False
4782,20034,2024-11-23,1,2,199.98,80.0,False
4783,20035,2025-09-28,1,2,69.98,28.0,False
4784,20036,2022-04-05,1,1,79.99,32.0,False
4785,20037,2022-05-14,1,2,259.8,103.92,True
4786,20038,2022-05-28,1,2,259.8,103.92,False
4787,20039,2024-12-11,1,2,399.98,160.0,False
4788,20040,2024-12-22,1,2,79.8,31.92,False
4789,20041,2022-05-22,1,2,599.98,240.0,True
4790,20042,2021-01-15,1,1,79.99,32.0,True
4791,20043,2023-08-13,1,1,179.99,72.0,False
4792,20044,2021-01-27,1,1,79.99,32.0,False
4793,20045,2025-10-11,1,1,34.99,14.0,False
4794,20046,2025-10-01,1,2,599.98,240.0,False
4795,20047,2022-04-02,1,1,19.99,8.0,False
4796,20048,2025-10-03,1,2,79.8,31.92,False
4797,20049,2023-07-23,1,1,39.9,15.96,False
4798,20050,2025-09-08,1,2,379.98,152.0,False
4799,20051,2021-03-02,1,1,24.9,9.96,True
4800,20052,2021-02-15,1,1,59.99,24.0,False
4801,20053,2025-09-30,1,1,29.99,12.0,False
4802,20054,2022-04-28,1,2,51.98,20.8,False
4803,20055,2023-08-05,1,1,399.99,160.0,False
4804,20056,2022-06-19,1,3,269.97,108.0,False
4805,20057,2023-07-14,1,1,25.99,10.4,False
4806,20058,2024-12-28,1,2,159.98,64.0,False
4807,20059,2023-07-05,1,1,59.99,24.0,False
4808,20060,2021-03-15,1,1,119.99,48.0,False
4809,20061,2024-12-04,1,1,49.99,20.0,False
4810,20062,2025-09-01,1,2,199.8,79.92,False
4811,20063,2023-08-17,1,1,159.99,64.0,True
4812,20064,2025-09-26,1,3,179.97,72.0,False
4813,20065,2024-11-26,1,1,19.99,8.0,False
4814,20066,2023-08-09,1,3,209.97,84.0,False
4815,20067,2023-07-10,1,1,39.99,16.0,False
4816,20068,2025-09-26,1,1,199.99,80.0,False
4817,20069,2022-04-15,1,2,99.98,40.0,False
4818,20070,2021-02-06,1,1,129.99,52.0,False
4819,20071,2021-03-29,1,1,299.99,120.0,False
4820,20072,2022-06-24,1,1,139.99,56.0,False
4821,20073,2025-10-01,1,2,199.8,79.92,False
4822,20074,2021-03-08,1,3,89.97,36.0,False
4823,20075,2022-05-15,1,3,899.97,360.0,False
4824,20076,2022-04-28,1,1,59.99,24.0,False
4825,20077,2023-07-03,1,2,119.98,48.0,False
4826,20078,2023-07-10,1,1,249.99,100.0,False
4827,20079,2024-12-07,1,1,129.9,51.96,False
4828,20080,2024-11-15,1,2,239.98,96.0,False
4829,20081,2023-07-31,1,1,29.99,12.0,False
4830,20082,2024-11-27,1,2,79.98,32.0,False
4831,20083,2025-09-12,1,1,199.9,79.96,False
4832,20084,2025-09-12,1,1,89.99,36.0,True
4833,20085,2024-12-12,1,3,359.97,144.0,False
4834,20086,2024-11-11,1,1,89.99,36.0,False
4835,20087,2025-09-24,1,2,199.98,80.0,False
4836,20088,2025-09-28,1,1,129.9,51.96,False
4837,20089,2022-05-05,1,2,179.98,72.0,False
4838,20090,2023-08-13,1,1,159.99,64.0,True
4839,20091,2021-01-22,1,2,699.98,280.0,False
4840,20092,2024-11-01,1,1,79.99,32.0,False
4841,20093,2024-11-24,1,1,29.99,12.0,False
4842,20094,2021-01-17,1,1,49.99,20.0,False
4843,20095,2025-10-10,1,1,49.9,19.96,False
4844,20096,2022-04-24,1,1,399.99,160.0,False
4845,20097,2023-08-27,1,1,59.99,24.0,False
4846,20098,2023-08-07,1,3,119.97,48.0,False
4847,20099,2022-06-03,1,1,249.99,100.0,False
4848,20100,2024-11-21,1,2,379.98,152.0,False
4849,20101,2023-08-24,1,1,199.9,79.96,False
4850,20102,2021-01-30,1,1,39.9,15.96,False
4851,20103,2022-04-22,1,3,179.97,72.0,False
4852,20104,2025-10-10,1,1,129.99,52.0,False
4853,20105,2022-05-21,1,1,19.99,8.0,False
4854,20106,2022-06-04,1,2,799.98,320.0,False
4855,20107,2021-01-18,1,1,149.9,59.96,False
4856,20108,2023-08-06,1,2,299.98,120.0,False
4857,20109,2025-09-19,1,1,79.99,32.0,False
4858,20110,2024-11-05,1,1,29.99,12.0,False
4859,20111,2023-07-25,1,1,129.9,51.96,False
4860,20112,2023-08-30,1,1,189.99,76.0,False
4861,20113,2024-12-25,1,1,79.99,32.0,False
4862,20114,2021-03-25,1,2,599.98,240.0,False
4863,20115,2024-11-14,1,1,49.9,19.96,True
4864,20116,2021-01-19,1,1,25.99,10.4,True
4865,20117,2022-05-29,1,1,119.99,48.0,False
4866,20118,2024-12-14,1,1,24.9,9.96,False
4867,20119,2022-04-15,1,1,19.99,8.0,True
4868,20120,2022-04-27,1,1,299.99,120.0,False
4869,20121,2025-09-14,1,3,119.7,47.88,False
4870,20122,2022-06-26,1,1,59.99,24.0,False
4871,20123,2023-07-27,1,1,24.9,9.96,False
4872,20124,2023-07-26,1,1,49.99,20.0,True
4873,20125,2021-02-11,1,2,259.8,103.92,False
4874,20126,2021-02-02,1,2,379.98,152.0,False
4875,20127,2022-05-05,1,1,149.99,60.0,False
4876,20128,2021-03-21,1,1,129.99,52.0,False
4877,20129,2024-11-07,1,1,59.99,24.0,False
4878,20130,2025-10-06,1,1,199.99,80.0,False
4879,20131,2022-05-19,1,1,19.99,8.0,False
4880,20132,2024-12-14,1,1,39.99,16.0,False
4881,20133,2021-02-07,1,1,179.99,72.0,False
4882,20134,2023-08-29,1,3,269.97,108.0,False
4883,20135,2025-09-13,1,2,99.98,40.0,False
4884,20136,2022-06-01,1,1,59.99,24.0,False
4885,20137,2022-04-27,1,1,99.9,39.96,False
4886,20138,2022-06-06,1,1,179.99,72.0,False
4887,20139,2023-08-08,1,1,39.9,15.96,False
4888,20140,2023-07-10,1,1,249.99,100.0,False
4889,20141,2021-01-25,1,2,49.8,19.92,False
4890,20142,2023-08-17,1,1,24.99,10.0,False
4891,20143,2022-05-10,1,1,99.9,39.96,False
4892,20144,2025-09-05,1,1,19.99,8.0,False
4893,20145,2023-08-05,1,2,499.98,200.0,False
4894,20146,2023-07-06,1,2,79.8,31.92,False
4895,20147,2022-06-10,1,1,89.99,36.0,False
4896,20148,2024-12-17,1,1,89.99,36.0,True
4897,20149,2025-09-28,1,2,199.8,79.92,False
4898,20150,2025-10-06,1,2,159.98,64.0,False
4899,20151,2023-08-05,1,1,139.99,56.0,False
4900,20152,2022-05-04,1,1,59.99,24.0,False
4901,20153,2024-11-03,1,1,139.99,56.0,False
4902,20154,2022-04-11,1,1,89.9,35.96,False
4903,20155,2024-12-09,1,1,89.99,36.0,False
4904,20156,2022-05-07,1,2,79.8,31.92,True
4905,20157,2024-12-12,1,2,99.98,40.0,False
4906,20158,2022-05-02,1,1,19.99,8.0,False
4907,20159,2023-07-13,1,1,49.99,20.0,False
4908,20160,2025-09-21,1,1,149.9,59.96,False
4909,20161,2025-10-04,1,3,74.7,29.88,False
4910,20162,2025-09-15,1,1,349.99,140.0,False
4911,20163,2025-10-16,1,1,89.99,36.0,True
4912,20164,2024-11-15,1,1,189.99,76.0,False
4913,20165,2024-12-22,1,1,349.99,140.0,False
4914,20166,2021-01-03,1,1,49.9,19.96,False
4915,20167,2024-12-17,1,3,179.97,72.0,False
4916,20168,2024-12-02,1,3,599.97,240.0,False
4917,20169,2023-08-19,1,2,699.98,280.0,False
4918,20170,2022-05-23,1,1,39.9,15.96,False
4919,20171,2022-05-11,1,2,199.8,79.92,False
4920,20172,2023-07-07,1,1,29.99,12.0,False
4921,20173,2023-08-21,1,2,699.98,280.0,False
4922,20174,2024-11-20,1,1,79.99,32.0,False
4923,20175,2021-01-31,1,1,89.99,36.0,False
4924,20176,2023-08-16,1,1,25.99,10.4,False
4925,20177,2021-01-23,1,1,79.99,32.0,False
4926,20178,2025-09-16,1,2,259.98,104.0,False
4927,20179,2022-05-13,1,1,25.99,10.4,True
4928,20180,2024-12-30,1,1,129.9,51.96,False
4929,20181,2024-11-07,1,1,149.99,60.0,False
4930,20182,2023-07-17,1,1,399.99,160.0,False
4931,20183,2022-05-24,1,1,89.99,36.0,False
4932,20184,2022-06-03,1,1,349.99,140.0,False
4933,20185,2025-10-03,1,2,119.98,48.0,False
4934,20186,2023-07-13,1,1,49.99,20.0,False
4935,20187,2022-04-03,1,1,24.99,10.0,False
4936,20188,2022-05-16,1,1,39.99,16.0,False
4937,20189,2025-09-05,1,1,349.99,140.0,False
4938,20190,2022-05-25,1,1,79.99,32.0,False
4939,20191,2022-05-04,1,1,129.9,51.96,False
4940,20192,2024-12-02,1,1,349.99,140.0,False
4941,20193,2022-04-07,1,2,379.98,152.0,False
4942,20194,2022-04-28,1,1,89.99,36.0,False
4943,20195,2024-11-10,1,2,599.98,240.0,True
4944,20196,2025-10-23,1,1,159.99,64.0,False
4945,20197,2021-03-07,1,1,59.99,24.0,True
4946,20198,2022-06-03,1,1,24.9,9.96,False
4947,20199,2022-05-23,1,1,89.99,36.0,False
4948,20200,2024-12-16,1,1,99.9,39.96,False
4949,20201,2021-02-15,1,1,89.9,35.96,False
4950,20202,2022-06-16,1,1,349.99,140.0,False
4951,20203,2022-05-29,1,1,399.99,160.0,True
4952,20204,2021-03-11,1,3,389.7,155.88,False
4953,20205,2024-12-17,1,1,99.99,40.0,False
4954,20206,2021-03-13,1,1,249.99,100.0,False
4955,20207,2025-09-21,1,1,49.99,20.0,False
4956,20208,2025-10-09,1,1,79.99,32.0,True
4957,20209,2023-07-14,1,1,79.99,32.0,False
4958,20210,2021-02-20,1,3,74.7,29.88,False
4959,20211,2022-04-01,1,2,79.8,31.92,True
4960,20212,2024-12-28,1,1,99.9,39.96,False
4961,20213,2022-05-08,1,1,349.99,140.0,False
4962,20214,2023-07-27,1,2,51.98,20.8,False
4963,20215,2024-11-03,1,1,19.99,8.0,False
4964,20216,2021-02-05,1,1,299.99,120.0,False
4965,20217,2022-04-16,1,2,299.98,120.0,False
4966,20218,2021-03-04,1,1,159.99,64.0,False
4967,20219,2025-09-13,1,1,129.9,51.96,False
4968,20220,2024-11-25,1,1,119.99,48.0,False
4969,20221,2021-03-13,1,2,179.98,72.0,False
4970,20222,2021-01-12,1,2,179.98,72.0,False
4971,20223,2023-08-20,1,2,259.98,104.0,False
4972,20224,2025-10-04,1,2,199.8,79.92,False
4973,20225,2023-07-19,1,1,79.99,32.0,False
4974,20226,2023-07-29,1,1,24.9,9.96,False
4975,20227,2025-10-11,1,1,89.9,35.96,False
4976,20228,2024-12-22,1,1,399.99,160.0,False
4977,20229,2024-12-20,1,1,79.99,32.0,False
4978,20230,2025-10-22,1,1,99.9,39.96,False
4979,20231,2024-12-27,1,1,99.9,39.96,False
4980,20232,2025-10-15,1,1,49.99,20.0,False
4981,20233,2022-05-16,1,1,299.99,120.0,False
4982,20234,2024-12-24,1,2,319.98,128.0,False
4983,20235,2021-01-07,1,2,159.98,64.0,True
4984,20236,2025-09-26,1,1,59.99,24.0,False
4985,20237,2024-12-12,1,2,799.98,320.0,False
4986,20238,2023-07-04,1,1,39.9,15.96,False
4987,20239,2024-11-17,1,1,89.99,36.0,False
4988,20240,2021-01-01,1,1,129.99,52.0,False
4989,20241,2024-12-17,1,2,599.98,240.0,False
4990,20242,2022-06-12,1,1,19.99,8.0,False
4991,20243,2022-05-28,1,1,199.9,79.96,False
4992,20244,2022-06-25,1,2,109.8,43.92,True
4993,20245,2024-11-05,1,1,39.9,15.96,False
4994,20246,2023-07-31,1,1,189.99,76.0,False
4995,20247,2025-10-21,1,1,149.9,59.96,False
4996,20248,2024-12-05,1,1,299.99,120.0,False
4997,20249,2021-02-15,1,1,349.99,140.0,False
4998,20250,2025-09-23,1,1,79.99,32.0,False
4999,20251,2022-05-10,1,1,179.99,72.0,False
5000,20252,2022-04-07,1,1,119.99,48.0,False
5001,20253,2021-02-19,1,1,24.9,9.96,True
5002,20254,2021-01-27,1,1,34.99,14.0,True
5003,20255,2021-02-03,1,1,89.9,35.96,False
5004,20256,2021-02-11,1,1,129.99,52.0,False
5005,20257,2021-03-12,1,1,199.9,79.96,False
5006,20258,2022-05-06,1,3,119.97,48.0,True
5007,20259,2025-09-18,1,1,149.99,60.0,False
5008,20260,2024-11-02,1,2,319.98,128.0,False
5009,20261,2021-03-19,1,2,79.8,31.92,False
5010,20262,2024-11-08,1,1,149.99,60.0,False
5011,20263,2022-06-18,1,1,189.99,76.0,False
5012,20264,2021-01-02,1,2,359.98,144.0,False
5013,20265,2022-05-05,1,2,319.98,128.0,False
5014,20266,2025-09-02,1,3,569.97,228.0,False
5015,20267,2022-05-01,1,2,699.98,280.0,False
5016,20268,2024-11-07,1,2,39.98,16.0,False
5017,20269,2023-08-22,1,1,39.9,15.96,False
5018,20270,2024-12-15,1,1,139.99,56.0,False
5019,20271,2022-05-20,1,3,149.7,59.88,False
5020,20272,2024-12-02,1,1,249.99,100.0,False
5021,20273,2023-07-14,1,1,139.99,56.0,False
5022,20274,2021-03-27,1,2,699.98,280.0,False
5023,20275,2021-03-06,1,1,79.99,32.0,False
5024,20276,2022-06-14,1,1,159.99,64.0,False
